feature,importance_mean,importance_std
mileage_num,3162.0876783059566,237.04708998208113
vehicle_age,2486.754346702346,127.00771523096489
condition,863.8990702625085,70.40994638453974
body_type,526.3811738608072,67.64294218614104
model,472.5743521199556,14.540676578664103
make,414.08192646501556,60.87496652542193
color,203.22166654522206,90.26935580598764
drive_type,139.17569822264795,32.59328000297275
fuel_type,97.1502385577509,18.044939826757034
title_status,-0.12290248473600514,0.2917688813965553
transmission,-6.515581524035587,11.919663701252789
