feature,importance_mean,importance_std
vehicle_age,564.5507422654149,82.27951150810858
drive_type,311.20274404263694,49.729610787704644
body_type,246.242916162604,35.86453711852497
make,125.34017407411993,23.71903752498678
condition,120.06958303089269,12.990643389963147
mileage_num,76.17281397628122,16.813662154067007
color,35.77173634934788,6.687605791989338
fuel_type,23.372571850625537,40.428687729864066
model,22.86765266944021,20.617866900053144
transmission,0.6221589327486072,0.19127192699039688
title_status,0.0,0.0
