feature,importance_mean,importance_std
vehicle_age,2531.7687577220627,269.204211356114
mileage_num,2024.8555704637183,90.82720104969032
condition,560.7132573024776,75.07088738023644
make,515.9937915491822,48.684633919214136
body_type,406.0483869506299,87.13842116755796
drive_type,134.2498391069026,10.615633332757977
model,97.69047645737427,22.05133007466518
fuel_type,60.03258423941388,33.87652168300736
color,34.38894939844704,29.562678767720353
title_status,-0.23371575053806737,0.3333895604929757
transmission,-30.005856009739908,27.547263556300756
