feature,importance_mean,importance_std
vehicle_age,2844.3824848484846,166.43919735838037
mileage_num,1973.7211306572221,204.80236213926898
condition,683.9527561983472,98.8060493098925
make,464.29143526170867,55.20244007118327
body_type,192.2183528138534,121.45590139141298
drive_type,182.85112750885565,48.13167097670633
model,166.44220936639195,26.617021624513573
fuel_type,114.81640771349922,21.964469945787524
color,58.32621074380186,35.47074657613673
title_status,-0.5074710743796459,0.9646406665695106
transmission,-27.720214876032152,31.31489576711294
