feature,importance_mean,importance_std
mileage_num,2322.024034165701,262.525720329522
vehicle_age,2254.119942799073,181.4073399088709
condition,842.1836504065059,112.49371328366243
body_type,382.53116173054843,55.719375233268785
drive_type,135.92926151761785,92.92044173865128
make,103.92240718157464,28.416091139536224
model,95.04886449864625,18.392310200459026
color,93.78211585366098,12.12408234333351
fuel_type,61.167929152149554,12.68744368169527
title_status,1.8525772357728783,0.7265174203234555
transmission,-11.514401084009297,8.334208288072086
