feature,importance_mean,importance_std
vehicle_age,4339.98728779011,352.8603718250177
mileage_num,3461.511853334111,284.5537631533386
model,823.0073271073783,109.83852359193685
condition,503.92623239746797,108.1462580203244
make,444.51810492269516,75.87391492459452
body_type,354.45718821196834,48.468981691591864
drive_type,275.58203667090555,115.51112582775508
color,164.18260338383635,47.95273966476676
fuel_type,127.01274818235024,17.023383806939265
transmission,1.0906756232302541,12.833195570703404
title_status,-2.8711628564278726,1.0653182734208924
