feature,importance_mean,importance_std
mileage_num,2913.465044513459,279.38723853736525
vehicle_age,2138.2783699102847,97.31430665527492
condition,771.4781545893735,44.01959605026578
body_type,430.7266972624808,80.94730505104133
model,316.84316103059643,21.861592520283306
make,231.85561490683375,15.54538434031415
drive_type,193.34420933977543,33.12909965179926
fuel_type,97.1648888888898,24.344706281226166
color,73.42753623188582,14.061974369926217
title_status,-0.4498260869562728,0.3161190208786355
transmission,-11.666149758453685,10.193643419576905
