feature,importance_mean,importance_std
vehicle_age,1266.8617934483227,92.54325393853678
body_type,535.1916323012625,106.00519422946516
condition,406.1554297218343,46.90813923351347
mileage_num,373.60446172925424,48.81160718080249
make,227.60031119449468,41.45824856127607
drive_type,215.5765425268497,22.879685083977694
color,91.72166080728111,24.194555358510613
fuel_type,46.03729998951367,14.600122561831416
model,33.55270469524676,17.95968201562884
title_status,0.0,0.0
transmission,-0.9015449826993063,0.6251223026515009
