feature,importance_mean,importance_std
vehicle_age,3137.005168735971,329.41281596138515
mileage_num,2916.0466490500244,267.7898293025176
body_type,906.3083777948128,83.75050385886748
condition,746.1893522586981,72.05886144239149
model,607.5744433160974,36.59123295409851
make,506.30047764951087,52.998749652801685
drive_type,233.10304158048757,51.10136878985254
color,117.28493290243668,62.200248599129665
fuel_type,106.28323863636379,31.96122666129036
transmission,2.14946666666674,2.0463552026598495
title_status,-0.3963444444445486,0.2761400709157181
