feature,importance_mean,importance_std
vehicle_age,2171.8296745684906,110.95280795520478
mileage_num,1143.3812559883413,55.07953889160377
condition,624.8059982393206,41.71050074644697
body_type,299.6575329798725,54.08588632260706
model,248.10561912174836,21.033354036348843
make,213.65319756853714,65.98095926017993
drive_type,153.38365738128468,31.239609417757624
color,87.15937872065915,23.572475605414724
fuel_type,77.43555446840182,23.289413611949698
transmission,0.12276518578801188,7.2251910589083845
title_status,-0.2013389088006079,0.1804627160899805
