feature,importance_mean,importance_std
vehicle_age,2201.9477582942436,485.29801694622114
mileage_num,1381.3326406801975,64.77486212320287
condition,537.6559506734329,143.72531648866862
color,412.48758634398126,54.95362366588112
make,376.91383708937957,30.197350794303667
body_type,357.4657322615625,79.2745342994652
drive_type,99.04825714904982,40.38871040136675
fuel_type,46.806597466828954,45.80300966316847
model,25.346694721313177,4.16307418683946
transmission,17.373571332958726,2.10237297803229
title_status,0.16347728583868956,0.15487325449295136
