feature,importance_mean,importance_std
vehicle_age,3070.826348889836,454.76402641820783
mileage_num,2762.2062226876346,303.06265156071856
body_type,740.580521410881,86.18965456648053
condition,589.2878792427795,96.99667596292942
make,490.0532140621102,36.43367276699002
model,488.32843850154984,52.43872421221643
color,200.30317459858634,55.63173016458223
drive_type,112.97742531250933,56.95249109421937
fuel_type,78.11456274397878,26.06356674027628
transmission,6.673957854560285,6.2799437958088715
title_status,2.4872266081869383,0.20329124722955064
