feature,importance_mean,importance_std
mileage_num,3495.289746929141,183.8566621691315
vehicle_age,3258.127408889606,228.07928509467285
make,775.6113765795302,105.15029677646864
condition,724.8537672186687,111.11923983273336
model,708.463716580019,119.64744816034623
body_type,647.5159273172025,88.44317081091681
drive_type,200.43213333899183,31.83766544331273
color,118.89233527417946,40.4562427909549
transmission,94.58831306395896,27.994916029518393
fuel_type,44.73301790615678,22.753636744020845
title_status,-0.20184004209313572,0.7042584797944899
