feature,importance_mean,importance_std
vehicle_age,2790.464475521974,305.5120103300591
mileage_num,2080.2750626106767,295.13498723896805
model,940.8490250663947,22.6154045963578
body_type,604.7097075560789,24.13166561839886
condition,516.7164765609972,36.54437347626563
make,305.8101368377003,12.3694382190436
fuel_type,119.39906209061246,21.20998301952633
color,77.76952560570608,14.543951944257913
transmission,10.453206752010738,5.722244041340235
title_status,-0.247401785713555,0.23776435207435934
drive_type,-249.75787346180059,87.75942162567105
