feature,importance_mean,importance_std
mileage_num,3512.1416821592284,354.704927631134
vehicle_age,3266.6469406384867,108.525018503226
model,1155.6544119313558,64.49611524129645
body_type,910.4096327357818,82.25004295816514
condition,708.8614052505109,55.93276680270639
make,540.3503087873905,32.93626485654807
fuel_type,255.97612692288038,46.94485965935702
drive_type,170.90328452050508,36.19290713491593
color,165.60812128663792,9.18573116396997
transmission,19.73760590165284,6.340278027655101
title_status,0.35805415429249476,0.20320471695056555
