feature,importance_mean,importance_std
mileage_num,3058.008661050823,181.1927788379799
vehicle_age,2666.453515889833,276.10598639870847
condition,876.8581597478251,112.06863334386301
body_type,615.7575588520413,97.87095522756755
make,527.4120015055911,67.06683755444465
model,525.195195872119,36.105416562029845
drive_type,188.6403980463996,59.97706661169746
fuel_type,97.46801719857521,20.215913070687908
color,95.64509362584832,22.779359862840614
title_status,-0.844753400915397,0.3591526335219391
transmission,-45.75719349613155,10.535550944665024
