feature,importance_mean,importance_std
vehicle_age,3047.8584723612425,185.7943259309385
mileage_num,2749.8988344408613,115.17738033415267
condition,702.7674911333294,76.5737733947987
body_type,533.5345024815849,66.75786381488089
make,529.1145656947501,7.734345984666896
model,466.94310333067114,25.259762052991675
drive_type,270.01378633737147,44.77434750441752
fuel_type,141.67444477572462,42.300492582376755
color,44.872797454699686,18.557151341759017
transmission,10.417833517904365,9.646666644827539
title_status,0.7633255813962023,0.09813572742023038
