feature,importance_mean,importance_std
vehicle_age,3462.2981836927383,151.30539023697267
mileage_num,3366.4414333213326,194.57349225040258
model,899.3124226448433,107.86730749987865
body_type,746.3858339287369,55.84317383928142
condition,616.3922081447487,81.50597295380068
make,383.0309810786439,46.07360996155594
drive_type,235.8903828702918,57.07188785190981
color,187.8441378582751,15.986532749793229
fuel_type,85.24736658946931,12.939060378688644
transmission,33.01470162091082,9.189792044593347
title_status,0.8459216586383264,0.3574087476725005
