feature,importance_mean,importance_std
vehicle_age,4087.6203461566,148.25891610921957
mileage_num,3266.0265632658147,171.00323782411078
model,1043.0837381966176,72.23771341868446
body_type,930.3085374231814,55.70114820224507
make,519.6835757150864,41.94785354257921
condition,512.1978968052729,51.79214918927114
drive_type,351.13784022294004,43.763427797728525
color,211.21742254510863,21.908463742495023
fuel_type,131.18072816570958,51.74592510252766
transmission,42.31020692870097,12.212998140879604
title_status,5.488319047619006,0.4570510379129552
