feature,importance_mean,importance_std
vehicle_age,3903.828199863031,164.76014404718305
mileage_num,3183.4530788804104,95.66358576665462
model,888.1351166182224,55.74653530441299
body_type,684.2535633042893,74.1988641068836
make,525.7698997918762,43.7812368129608
condition,464.8786688330732,50.88241778272454
drive_type,334.24773284141594,33.61671648813391
color,271.94164471189305,65.85136613202806
fuel_type,125.87550109737076,78.52652215621467
transmission,24.58741893661172,8.954247738294843
title_status,-1.0131694352157865,0.5779124861293805
