feature,importance_mean,importance_std
vehicle_age,3615.8652075407035,511.4632340054564
mileage_num,2667.5421754201975,450.7140512512914
body_type,923.8846161470119,157.4221392180931
condition,462.4627123361264,211.43265016817355
make,434.22121975128647,84.85302104948587
color,208.3213294431436,70.74306928518004
fuel_type,208.23389004603013,119.21925255974736
model,189.8074991739557,26.58622052757632
drive_type,49.16799479130714,171.48762620110855
transmission,7.191714285715352,9.325009879482703
title_status,0.0,0.0
