feature,importance_mean,importance_std
vehicle_age,1309.0582721249218,89.41690862148435
body_type,575.0065951806806,131.91990470877198
condition,411.5425602031384,64.61321680498287
mileage_num,383.53449305123706,39.17462308501887
make,228.79124187930702,28.53175462840057
drive_type,200.29527069741727,27.75878475326777
color,90.2923074233282,40.1174350172993
fuel_type,33.69140872304579,16.824289365699748
model,32.19260096691305,20.212800623931543
title_status,0.0,0.0
transmission,-1.179442221510726,0.4655645420296755
