feature,importance_mean,importance_std
vehicle_age,3763.0481737436335,258.5221084036553
mileage_num,3424.318686036496,125.43906900035832
model,1069.6960598832864,29.794269403298646
body_type,662.9159779605419,142.63064310582004
condition,476.645028226602,76.39697083473166
make,309.92657865416294,54.61840889788519
drive_type,217.51962407093498,49.11107745800487
color,193.45624154674314,48.78488899289888
fuel_type,86.38559305608669,19.78980119743207
transmission,20.106427355061534,9.226326165444789
title_status,3.627540425531515,0.025974468085041738
