feature,importance_mean,importance_std
vehicle_age,4536.239073188369,346.57487374954314
mileage_num,3660.3246821891685,284.8306800819878
model,929.9424792710873,125.65961358386069
body_type,901.8397580811841,79.49696589908193
make,756.1979444917338,82.2806361811614
condition,496.01586125938275,31.541037487874277
drive_type,296.0673129955909,28.18183106396813
color,254.7238700127672,56.88453477152605
fuel_type,189.0584936240244,23.49615803693669
transmission,49.407290710048436,22.998594603113606
title_status,2.9054737264633332,0.27854618026943534
