feature,importance_mean,importance_std
vehicle_age,2892.0792694976376,248.97148083441675
mileage_num,2254.6079894105587,206.51796545238906
model,1103.0629146379529,42.772004343195185
body_type,817.9818764713757,52.79083152953607
condition,669.7020191023397,44.207217280699865
make,445.1866500535049,28.49345931740822
fuel_type,179.76007283306626,18.35444995649663
drive_type,168.3206934679869,51.57596605083244
color,100.19147835295198,27.881578263342103
transmission,16.664974719101338,7.400910306302643
title_status,-0.4198539325835554,1.1316334354512079
