feature,importance_mean,importance_std
vehicle_age,3624.065130219481,146.61985505777508
mileage_num,3193.703414104652,187.8043982864297
model,1196.210551102282,265.330812468183
body_type,639.5496190077253,35.49976648694771
make,583.7122847158464,68.4752911764115
condition,510.45974740068976,111.04417930071455
drive_type,266.2719603041569,87.53272223408376
color,236.25183003891652,20.08830604293433
fuel_type,120.54375625145312,28.01577638376057
transmission,39.79518296976512,30.641097567273807
title_status,-0.16661376248612214,0.34552926882434754
