feature,importance_mean,importance_std
vehicle_age,2936.057712442832,64.6066736361657
mileage_num,1584.0011894203658,77.9585619341561
condition,609.2447667774635,103.561803721734
body_type,464.339173890635,73.267083163382
make,449.51442114137114,71.70530423941759
fuel_type,153.96618673006432,41.15391154453518
drive_type,142.6286406072777,19.841250015273648
color,64.9889062588276,43.58085035466878
model,55.60995569428032,14.475663106689323
transmission,13.170438134087998,13.708530623773077
title_status,9.094947017729282e-13,0.0
