feature,importance_mean,importance_std
vehicle_age,2399.3767663083663,107.32192747327244
mileage_num,1688.3844082184212,137.07077070851778
condition,753.4103884140332,68.86769644760604
body_type,509.51176875784074,99.82453924374975
make,421.398863441872,52.417633985077266
model,309.36367200156417,21.805864660669297
fuel_type,125.90788951193572,8.592016831248413
drive_type,100.70321658055654,26.259519641282143
color,78.19225318777463,17.527500144247632
title_status,-0.3375752950880269,0.2795764061018781
transmission,-20.901829496519348,14.430373282985942
