feature,importance_mean,importance_std
vehicle_age,1768.9326074074065,226.93845289819302
mileage_num,1416.753096296296,297.9318349365621
condition,581.6376148148145,114.54023666541717
body_type,434.1239555555552,60.87265412060498
make,292.75393333333267,83.11713973733382
drive_type,226.74740555555545,84.68353987759785
color,83.07747037037007,12.247236897037698
model,74.94927407407359,24.778923407148408
fuel_type,72.22022962963001,10.358283488953635
transmission,13.629807407407133,6.240362340847979
title_status,-0.7404666666665435,0.5000950447935648
