feature,importance_mean,importance_std
vehicle_age,3259.683974886893,166.64785680272757
mileage_num,2610.5600969745938,322.1381675863191
condition,660.479761919502,81.01874644214499
body_type,595.5467892442763,52.3224743647853
make,386.81345372309136,33.978147615598
model,306.12171256334676,30.53376488523465
drive_type,156.87800269953732,50.588198166421485
color,125.70559289246539,25.19936265756256
fuel_type,91.22429693978283,17.18647926348195
transmission,19.063492974602376,6.547722400590907
title_status,1.5801177079350963,0.26720520946123894
