feature,importance_mean,importance_std
mileage_num,3728.419197226279,207.89312477418366
vehicle_age,2266.4799086256235,130.73539434412916
model,891.9549601797078,167.35900501872752
body_type,799.4109704354723,219.69862031404506
condition,606.9982743779253,60.16055720009264
make,432.3109396824404,85.69066144740918
transmission,216.24705157740772,10.442654585119076
fuel_type,162.7613498563018,30.244738328842068
drive_type,68.16928508248456,67.1097284390074
color,56.098626812785554,14.583521222644714
title_status,-0.41816379145420796,0.4893912610131446
