feature,importance_mean,importance_std
vehicle_age,584.9153729201174,78.85441106086094
mileage_num,290.2625718249707,15.799907797369226
drive_type,236.2004137443617,62.22730387255596
body_type,167.21331066380608,34.40165954898459
make,98.8651661637783,15.522061076742343
condition,94.00001744801048,7.6008452069171595
color,35.12292069547711,14.425828061048568
transmission,5.252533098237654,2.1957820660900174
title_status,0.17113401683818666,0.16323792907861517
fuel_type,-7.298103078464555,8.714355135069528
model,-21.031500910985596,19.867325144197597
