feature,importance_mean,importance_std
vehicle_age,4025.6836810379673,186.00912593097894
mileage_num,3109.2512926326876,310.98632143304127
model,986.7160008431171,30.03682474247036
body_type,774.8499637337018,104.83678563170537
make,576.5907858067158,58.94159926413165
condition,436.6248004756893,93.70919173143176
drive_type,275.9512453147905,37.19710271579888
color,256.8984330109732,29.320403253902175
fuel_type,120.5304777524403,34.04286142582723
transmission,42.44915617335482,9.624711457699348
title_status,1.9724642368168133,0.12230733157678396
