feature,importance_mean,importance_std
vehicle_age,4001.511932417098,104.04425791586151
mileage_num,3570.1281977511126,157.2033490119627
model,1260.010502755614,115.99183205953989
body_type,718.366398311874,86.49532653263337
make,694.635964750231,70.33007495622104
condition,495.6790830956617,88.537338028447
color,337.08168813485975,112.65476993337911
drive_type,206.19647447123026,66.4944374777721
fuel_type,146.76572986412776,32.05576328456006
transmission,71.83280470002337,19.840532696705143
title_status,1.07171906936328,0.5897968401644152
