feature,importance_mean,importance_std
vehicle_age,3107.685593866504,199.4983756277793
mileage_num,3101.835882676952,84.07945314812653
body_type,771.336317486587,84.20960773953358
condition,729.7805618665279,109.11538223166195
model,648.5257535539768,54.19675732048647
make,523.8467942543878,38.40682313902973
drive_type,267.57410670477674,24.188738328425924
fuel_type,156.3773058553793,43.94277091105231
color,78.33238513745519,23.574797141497722
transmission,2.0410768767034826,3.013545000894139
title_status,-0.0071437037035138925,0.18712962511269363
