feature,importance_mean,importance_std
mileage_num,3788.116695891388,130.57236990425397
vehicle_age,3541.313794819837,225.41814525070177
body_type,806.9879858274531,86.12520042423075
model,774.885118065609,14.622587986682724
condition,449.88610828731015,70.94025663651782
make,325.5665648770686,34.209950244118204
drive_type,320.8492609716721,76.58177827495503
color,225.4798086240804,20.741606478018763
fuel_type,98.69339667534095,18.912858878141797
transmission,21.985428698543,20.599795621865503
title_status,-0.5792477183835217,0.11573433344503227
