feature,importance_mean,importance_std
mileage_num,3644.7979483087533,723.0866779333307
vehicle_age,2846.8809515632674,166.822004102604
condition,1077.268193574034,137.06784829897506
make,523.3961801162544,76.81283171295641
body_type,506.5536386492171,114.30568125541134
model,445.68124951387273,31.364683670523796
drive_type,214.07710898101595,34.49976403904115
fuel_type,99.82583382367538,9.317677099279573
color,62.30139363220496,64.99134119904966
title_status,-2.012275368819792,1.092185885066028
transmission,-33.7854375712006,17.98062020884804
