feature,importance_mean,importance_std
vehicle_age,4350.1363216463305,467.38348661751934
mileage_num,3450.8746524646303,201.25356064068038
model,958.6788494087323,43.09208861397071
body_type,782.1568670293598,68.82015661498939
make,561.7387076717754,36.85463869462709
condition,445.20281248330394,89.3440447868727
drive_type,274.26688445724494,59.26468173736163
color,272.2637865883984,28.091050510159313
fuel_type,168.7102573114891,17.186447018795224
transmission,46.20624025631787,7.751827915288617
title_status,2.0635945897750387,0.3659256020742365
