feature,importance_mean,importance_std
vehicle_age,4574.251821584746,162.66901970476744
mileage_num,3697.457663623408,189.81134702654083
model,863.7922113075723,72.30713593219481
body_type,789.5504190001999,67.56335309496406
make,671.4403473675145,60.18986570762991
condition,592.9125653668517,57.5147295554127
color,296.33500106868894,42.31028806047925
drive_type,263.36709413272064,39.16606870635426
fuel_type,197.11535618193665,33.535307878626945
transmission,49.29331135194743,13.587605626775396
title_status,0.8871260484858794,0.40576740886766144
