feature,importance_mean,importance_std
vehicle_age,4417.302291223854,299.3692123890676
mileage_num,4152.982173689594,498.4596052587069
model,1117.9467387218397,169.24294172626188
make,870.7577757483596,61.10333272430371
condition,690.365281972903,131.67891015427048
body_type,585.8504862015701,241.28588355205886
drive_type,357.97838147001755,93.24468699628976
color,343.4876352098856,34.651136246724505
fuel_type,266.23424145460785,51.20010256528014
transmission,120.82274066943555,39.14976184780094
title_status,-0.07240350877164019,0.3222979987524512
