feature,importance_mean,importance_std
vehicle_age,4898.354260785074,148.9558226218453
mileage_num,3654.0832496077783,141.32054274992933
model,1016.6718630935969,28.0233859430079
body_type,902.1446628943816,69.75938997597136
make,653.7803047411878,13.933355267179774
condition,645.7833456369801,74.26378871940857
drive_type,296.3639244788611,44.78233661091644
color,272.8176265247768,47.97315354906351
fuel_type,119.49947587270499,34.1120682309975
transmission,29.144220624920216,13.812017125766229
title_status,5.936761282613588,0.49983280348584896
