feature,importance_mean,importance_std
vehicle_age,3027.3288620980093,104.43574620058634
mileage_num,2998.766980977172,245.58120076613125
condition,818.3902876083773,75.883603021271
body_type,773.3689682868527,95.96666954421332
model,620.3632009649672,59.90429677602433
make,565.8332410638793,49.53711053779547
drive_type,238.57058756221687,63.022962125856665
fuel_type,149.35996895322006,30.71576903081062
color,98.04313845185607,44.090573449739615
transmission,6.688184182924215,6.722407045785913
title_status,0.7550190895738524,0.23093562408939164
