feature,importance_mean,importance_std
vehicle_age,3551.851084742392,114.77195299746305
mileage_num,3515.604319376722,146.74812434253082
model,1432.3655613034566,51.3994606988674
body_type,640.6663829532336,62.53359086033426
condition,539.7785806778826,24.39388216801022
make,526.181834544143,53.428805869459474
drive_type,208.67648997835494,50.4676617786435
fuel_type,159.65377580266977,31.67915759002435
color,155.547972784993,27.510989209056007
transmission,8.161818199855588,5.288792597957024
title_status,0.3554590909090621,0.040908432822715154
