feature,importance_mean,importance_std
mileage_num,3612.9133313534903,192.5182944303685
vehicle_age,3425.0412294841867,203.43745562947302
model,1086.8355287960542,203.51321266358022
body_type,755.1232262039478,86.7926507186953
condition,729.0877324498972,94.03796109301574
make,448.82923541577384,22.27907357625899
drive_type,210.1819836665254,73.89730988687944
color,195.6149476544697,52.33477934951765
fuel_type,69.9731794084415,14.299498233809917
transmission,10.946867782453591,4.969569192387697
title_status,4.310711509715657,0.07221113151269799
