feature,importance_mean,importance_std
mileage_num,4171.138255027091,312.00170136556267
vehicle_age,2335.6487716396537,136.49865180072675
body_type,762.8154218876238,93.01991562050235
condition,755.0247294864719,96.56398072358466
model,546.0097880866567,50.93143224374873
drive_type,244.34316370333508,16.733228589106265
make,230.61256653300717,26.834439779555094
fuel_type,138.69033606264438,24.37052867069997
color,134.75173482535646,163.55100271247892
transmission,8.843665435996808,12.261017986470474
title_status,-0.7820781364800495,0.358559005242925
