feature,importance_mean,importance_std
vehicle_age,4623.241436578082,207.36493241953136
mileage_num,3907.707436470064,248.58685178411986
model,931.5277926506627,132.12013644606932
make,744.2840072912542,72.42768198879165
condition,690.5451837213097,172.20857864926427
body_type,663.9852141192844,98.15664192295935
drive_type,319.54909127122437,57.667862352470536
color,269.42823716753435,34.502438391869326
fuel_type,125.05705624515585,13.920536267150208
transmission,63.57529140489269,11.495953904292758
title_status,3.5583142012440474,0.42992877203817353
