feature,importance_mean,importance_std
vehicle_age,3562.8483223039957,514.7772315014834
mileage_num,3170.4607995774177,328.74262318690245
condition,764.7317481353873,115.62303746643954
body_type,578.5144295319403,124.43610577762605
make,422.90002252857084,22.66602897946724
drive_type,232.1198649033213,24.748583717077594
model,223.08161540022684,16.48915402295293
color,174.79790253453285,41.474402004402585
fuel_type,94.32338340374481,19.0059021313413
title_status,-0.10682119205321214,0.018145695364364653
transmission,-13.527994232598576,11.098318908774523
