feature,importance_mean,importance_std
mileage_num,3457.4469105357493,445.1941508903866
vehicle_age,2417.7083624019,149.94034010338333
model,905.9029802439494,134.46250911251872
body_type,853.4233988977109,112.22493899647891
condition,552.6297817253493,169.54338247713005
make,357.13964028788723,52.606543557373875
drive_type,102.24717559950568,83.14180463547366
fuel_type,101.5407212170605,34.80844990229591
color,17.148909195549823,39.960402141646
title_status,-0.6089229734920082,0.7605532736855953
transmission,-88.97612357692324,30.640851697949287
