feature,importance_mean,importance_std
mileage_num,3322.432909122623,180.6363724648907
vehicle_age,2213.564232862376,173.3605895603429
condition,790.2298494679926,37.238190731868855
body_type,581.9738896738185,72.72601384339315
model,397.27079321472195,114.97287446494559
make,335.8818585382875,57.67990216826644
color,156.72358241758283,54.105280232744
fuel_type,119.0043076923077,19.58177979702211
drive_type,84.44719658119666,31.009095439192283
transmission,0.9521880341886572,6.604163486830628
title_status,0.09604884004947963,0.1241894565246594
