feature,importance_mean,importance_std
vehicle_age,4391.2832402873955,75.62962263072517
mileage_num,3472.6123999511997,191.26423424697887
model,970.9085823657026,42.46598401066706
body_type,776.2528461526059,53.18033888180545
make,568.8724865809287,20.67203086104876
condition,474.81516369477794,67.03046217455126
color,264.67375356131504,29.409546466035536
drive_type,214.01862332510427,51.30660784355394
fuel_type,132.35333427075693,24.355412452207144
transmission,34.084445359098574,9.577451604402794
title_status,2.0848220313449928,0.18691651348923125
