feature,importance_mean,importance_std
vehicle_age,3574.6418561180376,131.2561449519267
mileage_num,3284.983039679889,146.3431258185959
model,835.9609879533067,75.65701631274531
body_type,803.2416245745302,91.11489002627938
condition,591.5291673686545,75.46953413397092
make,351.9603667022724,56.558603591226344
drive_type,199.06280467194318,59.793277697247525
color,197.25753722281078,31.494056837940157
fuel_type,70.29223278312675,15.49382622731167
transmission,37.13315028045581,12.452871397946383
title_status,3.3060000000003127,0.044363636363777915
