feature,importance_mean,importance_std
vehicle_age,4816.424914530921,371.10121417879685
mileage_num,4022.3441060534633,280.4205586712127
model,977.7812011165748,186.5661540966346
make,747.9962667205591,101.72710596543344
body_type,689.3462646177635,67.37512993583472
condition,434.62929006884696,151.46409604756977
drive_type,345.79994802299063,101.26365063935982
fuel_type,177.63063160278415,44.931808285345404
color,162.20240814168739,56.23736629047839
transmission,20.79816805673836,22.85358516666422
title_status,0.22642818322983657,0.6476723079551434
