feature,importance_mean,importance_std
vehicle_age,1672.7255164835174,109.61103459132835
mileage_num,988.0708791208801,111.63946697171805
body_type,863.69494871795,134.71260300719308
condition,391.39194871794973,56.77415593565626
make,240.79689010989188,30.857729483719623
drive_type,238.0116593406605,47.49213722973362
model,140.54508058608153,23.69511867165642
color,92.03591941392042,24.34240910230793
fuel_type,49.9203516483527,16.668306364832652
transmission,22.741732600733485,1.7777845515602237
title_status,0.0,0.0
