feature,importance_mean,importance_std
vehicle_age,712.7894861111106,63.870325199106034
drive_type,264.67749999999944,48.484653509238264
make,205.36132291666598,37.68904712734046
body_type,192.369034722222,31.28160872509349
mileage_num,168.36020833333296,24.185209228489978
condition,87.19178472222193,12.934124085432947
fuel_type,59.915604166666526,16.96267999887357
color,45.57169097222159,8.915114038944017
model,26.526124999999592,20.270669802739697
transmission,1.3933715277771626,0.2839592524219225
title_status,0.0,0.0
