feature,importance_mean,importance_std
vehicle_age,4569.292171063641,205.000662751437
mileage_num,3782.397877700217,202.7705220051299
model,901.8134526549711,51.20559328655315
body_type,848.6205137661079,56.171758817086655
make,578.7298839697127,32.769755780341924
condition,542.2538513372601,57.47910385260013
drive_type,243.1145386505171,38.007108322069705
color,231.5494070078974,51.22453089666159
fuel_type,216.9891596408278,15.28846170115376
transmission,37.05803571156812,32.584513136006215
title_status,1.8135710583528635,0.25727321058006397
