feature,importance_mean,importance_std
vehicle_age,3433.4208879458956,289.8046282139944
mileage_num,3273.8070624546517,242.63889358469592
model,1190.4064696127946,54.64275347693657
body_type,683.3937405449642,82.23821202249675
condition,650.8938162071496,62.16599983553997
make,414.8005327374711,24.123618576185734
drive_type,209.3786525335774,24.630654784583218
fuel_type,164.90359444444456,34.661029985771414
color,65.23448276480485,18.07169936340683
transmission,-0.1656609217172445,4.392394571082065
title_status,-0.19462962962952587,0.2328094844240007
