feature,importance_mean,importance_std
vehicle_age,3987.9295506763765,411.81072484258146
mileage_num,2692.7670241066667,230.60364331172366
model,1094.5055853934884,211.5137489986277
body_type,576.3010271596434,214.26001434377065
make,505.69312495218475,149.60377202085087
condition,301.74848131912023,63.08723672166812
fuel_type,236.1694975950415,91.34485085828909
color,191.490686950682,52.09998942789796
drive_type,159.24881276077394,158.02907910442576
transmission,13.054845328835473,9.94161543270612
title_status,-1.226714285714661,0.1657063905214001
