feature,importance_mean,importance_std
vehicle_age,1175.758401725791,83.98827597133204
body_type,658.6394228187916,56.960845569272095
condition,397.16224832214687,53.97150737110999
make,293.92411888782334,55.95331263006431
mileage_num,247.3668226270369,34.241837872362886
drive_type,184.69448226270342,54.963221699552
color,110.44936145733445,26.464241694483157
fuel_type,51.85708533077614,17.858311263780564
model,48.668680728666914,5.707996814373624
title_status,0.0,0.0
transmission,-0.5524496644300598,0.8684609861605442
