feature,importance_mean,importance_std
vehicle_age,2547.887986916099,256.2212923149992
mileage_num,2108.6885652154206,203.77665858230787
body_type,646.8988290249433,69.03412426014803
condition,590.7080118594115,80.00821453041094
model,526.5696746485264,39.56130690394937
make,419.9775014512476,43.48323304527173
drive_type,167.64582834467055,44.68293176012754
fuel_type,135.1669982993195,11.948141549400574
color,92.61466378684818,42.99752976492148
title_status,1.321175238095384,0.9548925622525524
transmission,-19.8411942857143,22.570460546834493
