feature,importance_mean,importance_std
vehicle_age,2995.622113858312,352.2578464029846
mileage_num,2916.6496844795497,179.17596411287
condition,961.2590877168648,203.20762630939356
body_type,841.7554472702041,187.20722468690312
make,693.5111617919886,129.7335040481261
drive_type,448.7282048268952,197.1862073603707
model,394.1528034162843,54.160361423000666
fuel_type,229.39493600426857,81.68381111086346
color,206.91205378634578,49.555862341951915
title_status,0.0,0.0
transmission,-8.738707446808622,25.088980887550985
