feature,importance_mean,importance_std
mileage_num,4128.577190644419,302.20876813381165
vehicle_age,2779.7682043257723,375.7548643322135
body_type,396.8005689931562,76.65713192963193
make,317.9388172095316,68.04276402786101
fuel_type,309.19407598022406,85.08007314431009
model,202.8944768774316,55.10960398285514
drive_type,170.96350385306124,61.47702688938392
color,143.8396586870289,34.2130645355878
condition,49.315560674814336,45.20134515086656
title_status,0.0,0.0
transmission,-63.1435773554007,26.89877394553105
