feature,importance_mean,importance_std
mileage_num,3329.4776855313744,271.11055265575345
vehicle_age,2807.712436895461,165.65752555666603
condition,744.1169224640377,99.81612333210187
model,606.2351362072171,66.76344996716008
body_type,533.8926075458828,102.29543735697304
make,429.3963983134918,18.530459117121335
color,171.73239580233113,24.05370491318599
drive_type,153.23609001426104,28.117315488756514
fuel_type,83.37750046502951,16.31311698867152
title_status,-0.44211979166648235,0.13156435521112944
transmission,-14.753652343749854,28.03781043529808
