feature,importance_mean,importance_std
vehicle_age,2183.128257755709,169.30428828305006
mileage_num,1483.1350219909684,78.26380632771962
body_type,560.6461091955382,96.43597086685551
condition,560.5954948530527,43.32809760352766
make,267.22052781643015,36.081647589678155
drive_type,200.24449810617298,19.176367209703336
model,195.84874163203693,19.09881574744541
color,67.82912196521411,12.750898227789875
transmission,18.193343035709223,5.44335346904158
fuel_type,17.74441746545235,8.690369412670334
title_status,0.26415429808275803,0.1285305477875496
