feature,importance_mean,importance_std
vehicle_age,2275.3703958816914,152.8058748289268
mileage_num,1705.8925315562767,114.4073565709373
condition,834.1488981309694,41.55172563810351
body_type,439.13425283471514,106.64712191057103
make,321.7051955369652,27.703034266468382
model,239.06327956773004,22.38070222994805
drive_type,101.55615779284435,20.764877339752566
fuel_type,99.41658574584362,15.471314941092025
color,86.7563394296294,20.196864165669503
title_status,-0.016097791798165416,0.047356810659515185
transmission,-7.245862448204752,6.672141252729474
